row,col,value
16,58,2.49137819459e-12
16,59,2.03663084371e-12
16,60,1.12713614193e-12
16,61,2.10740025215e-12
16,62,1.80925716826e-12
16,63,2.26400451915e-12
16,64,2.03663084371e-12
16,65,0
17,1,2.42034199928e-15
17,2,4.94596285005e-11
17,3,0
17,4,-1.78681582233e-15
17,5,-2.01441544256e-13
17,6,-1.59368927510e-13
17,7,5.75343180276e-14
17,8,2.04693452827e-13
17,9,7.74509439768e-13
17,10,-2.45753950598e-13
17,11,3.09112876741e-14
17,12,-1.49922731466e-13
17,13,1.85391217401e-11
17,14,6.14628395327e-13
17,15,-1.03728524747e-13
17,16,-1.55897719251e-12
17,17,45162.44402808601
17,18,-2.81214722750e-13
17,19,1.53657098832e-13
17,20,3.19476364243e-14
17,21,5.06829923864e-13
17,22,3.65813433282e-14
17,23,4.15247603583e-12
17,24,-1.39135339492e-12
17,25,-1.72095950692e-11
17,26,4.66504342938e-13
17,27,3.96313693320e-13
17,28,-3.08088472979e-12
17,29,-1.99232992565e-12
17,30,1.75509413070e-13
17,31,1.29107936600e-12
17,32,-3.17541727189e-12
17,33,3.42089405402e-11
17,34,-4.99143758514e-11
17,35,5.03691232023e-11
17,36,4.90048811497e-11
17,37,5.03691232023e-11
17,38,4.99143758514e-11
17,39,5.03691232023e-11
17,40,4.94596285005e-11
17,41,4.90048811497e-11
17,42,5.08238705532e-11
17,43,5.03691232023e-11
17,44,4.99143758514e-11
17,45,0
17,46,4.94596285005e-11
17,47,5.30976073076e-11
17,48,5.30976073076e-11
17,49,-89294.85886300608
17,50,5.12786179041e-11
17,51,4.99143758514e-11
17,52,4.94596285005e-11
17,53,4.85873983183e-11
17,54,5.03691232023e-11
17,55,4.12741761846e-11
17,56,5.26428599568e-11
17,57,7.31064907466e-11
17,58,5.17333652550e-11
17,59,4.80953864479e-11
17,60,5.49165967112e-11
17,61,5.57536753665e-11
17,62,4.94596285005e-11
17,63,4.85501337988e-11
17,64,5.44618493603e-11
17,65,0
18,1,-5.71066131360e-15
18,2,-7.64951501974e-13
18,3,0
18,4,-4.10482456847e-14
18,5,-7.48267082159e-14
18,6,2.36687540477e-14
18,7,6.64180894085e-14
18,8,5.33199811178e-13
18,9,4.23808383943e-14
18,10,1.40476217258e-13
18,11,5.52700863031e-14
18,12,-5.22239974962e-14
18,13,-2.49595663709e-13
18,14,-5.50723860140e-14
18,15,-7.81359662942e-15
18,16,4.22780376617e-13
18,17,-2.81214722750e-13
18,18,1645.986058492806
18,19,2.96771899899e-14
18,20,4.24616669772e-13
18,21,-1.88952961369e-14
18,22,5.99489560852e-13
18,23,6.90993579104e-14
18,24,4.07392086731e-13
18,25,-1.78503031494e-13
18,26,9.42083833169e-13
18,27,9.58252243426e-14
18,28,-1.41807635776e-14
18,29,5.63372442408e-13
18,30,2.20701679292e-13
18,31,3.03083203079e-13
18,32,9.70627943918e-13
18,33,-4.46629786364e-13
18,34,7.64951501974e-13
18,35,-6.51264664252e-13
18,36,-7.64951501974e-13
18,37,-3.65537620574e-13
18,38,-8.78638339695e-13
18,39,-1.01205160644e-12
18,40,-1.88173792002e-12
18,41,-8.89588467640e-13
18,42,-9.35481758556e-13
18,43,-1.04056334023e-12
18,44,-5.22485214591e-13
18,45,0
18,46,-8.14183183124e-13
18,47,-7.74584219131e-13
18,48,-1.30014498230e-12
18,49,-2.18856545358e-13
18,50,-1933.837823518532
18,51,-9.30327183344e-13
18,52,-1.52823678039e-12
18,53,-7.53296287884e-13
18,54,-1.63900565617e-12
18,55,-8.68491665733e-13
18,56,-1.52054800701e-12
18,57,-6.06744254576e-13
18,58,-1.96022164363e-12
18,59,-9.20713856039e-13
18,60,-7.11910689265e-13
18,61,-2.28279274691e-12
18,62,-1.01026161091e-12
18,63,-1.10277951261e-12
18,64,-1.95676127784e-12
18,65,0
19,1,4.17426062962e-32
19,2,5.18914678272e-13
19,3,0
19,4,-1.12858813162e-15
19,5,5.23401919437e-15
19,6,8.08709463330e-15
19,7,-3.46536720225e-14
19,8,9.30757594699e-15
19,9,1.21447717914e-14
19,10,-5.30904209017e-15
19,11,6.58098317168e-15
19,12,-1.62979623037e-14
19,13,1.81196975660e-13
19,14,-4.22530571070e-14
19,15,-1.97169675514e-14
19,16,-9.41580857482e-14
19,17,1.53657098832e-13
19,18,2.96771899899e-14
19,19,579.0556688136064
19,20,2.15219150820e-15
19,21,9.15155037316e-14
19,22,-5.34237708655e-15
19,23,-4.01813763357e-14
19,24,1.42108547152e-14
19,25,-5.92139357955e-13
19,26,9.88251984353e-16
19,27,-1.22875770199e-14
19,28,2.84217094304e-14
19,29,7.09307221583e-14
19,30,-1.93930043775e-14
19,31,2.64183180229e-14
19,32,-2.36137894942e-14
19,33,3.22165483529e-13
19,34,-5.18914678272e-13
19,35,4.90492968841e-13
19,36,4.62071259411e-13
19,37,4.71617064906e-13
19,38,4.90492968841e-13
19,39,5.59319406284e-13
19,40,4.78579705357e-13
19,41,4.72687688032e-13
19,42,4.90492968841e-13
19,43,4.74413581237e-13
19,44,5.13695827407e-13
19,45,0
19,46,5.08365032311e-13
19,47,5.30717353698e-13
19,48,6.39583872437e-13
19,49,2.28758601954e-13
19,50,4.05227840550e-13
19,51,-1397.413236608334
19,52,4.59748217580e-13
19,53,1.95413142583e-13
19,54,4.62071259411e-13
19,55,4.92522303634e-13
19,56,4.33649549981e-13
19,57,1.20602618807e-12
19,58,4.33649549981e-13
19,59,5.18914678272e-13
19,60,4.33649549981e-13
19,61,3.11116536204e-13
19,62,5.18914678272e-13
19,63,4.33649549981e-13
19,64,5.47336387702e-13
19,65,0
20,1,-5.59291932075e-32
20,2,7.63411172052e-12
20,3,0
20,4,-5.03868443362e-14
20,5,6.37432132092e-14
20,6,2.08890391517e-14
20,7,-9.27236833496e-14
20,8,-7.98370543111e-15
20,9,9.64693056560e-14
20,10,-2.38957165021e-14
20,11,4.82346528280e-14
20,12,7.69784416480e-14
20,13,2.92198077652e-12
20,14,9.19876347101e-13
20,15,2.30938256442e-13
20,16,-4.27815409449e-14
20,17,3.19476364243e-14
20,18,4.24616669772e-13
20,19,2.15219150820e-15
20,20,3912.650586865236
20,21,-9.48629807010e-14
20,22,-9.13423906027e-14
20,23,4.61634815084e-13
20,24,1.30440655812e-13
20,25,-3.45686366787e-13
20,26,-2.14396618783e-13
20,27,1.05078071689e-13
20,28,8.10108992179e-13
20,29,9.66173385410e-13
20,30,-3.06625449034e-13
20,31,-1.47299369816e-13
20,32,-1.78702193553e-12
20,33,5.07223984482e-12
20,34,-7.74779855824e-12
20,35,7.74779855824e-12
20,36,7.86148539596e-12
20,37,7.52042488280e-12
20,38,7.63411172052e-12
20,39,8.49013835508e-12
20,40,7.63070926187e-12
20,41,7.52042488280e-12
20,42,7.86148539596e-12
20,43,7.74779855824e-12
20,44,7.60862920184e-12
20,45,0
20,46,6.26986966786e-12
20,47,7.41541787815e-12
20,48,8.21985276990e-12
20,49,7.93275318012e-12
20,50,7.06567753191e-12
20,51,7.86148539596e-12
20,52,-6951.346064080897
20,53,8.27535887424e-12
20,54,7.74779855824e-12
20,55,7.00475339879e-12
20,56,7.69970448034e-12
20,57,8.43998809406e-12
20,58,8.08885907140e-12
20,59,7.52042488280e-12
20,60,6.82689603801e-12
20,61,5.31068445210e-12
20,62,8.08885907140e-12
20,63,7.97517223368e-12
20,64,1.00215353127e-11
20,65,0
21,1,-5.91645678916e-31
21,2,-4.09272615798e-12
21,3,0
21,4,2.17904504541e-14
21,5,6.09169433437e-14
21,6,4.70312384042e-14
21,7,3.24022719635e-14
21,8,4.19815319834e-13
21,9,-1.35784149429e-15
21,10,-4.21223533104e-14
21,11,-7.30910358174e-14
21,12,1.24549569676e-13
21,13,-1.47792889038e-12
21,14,-5.43136597717e-15
21,15,1.90097809201e-14
21,16,-2.54530505329e-13
21,17,5.06829923864e-13
21,18,-1.88952961369e-14
21,19,9.15155037316e-14
21,20,-9.48629807010e-14
21,21,52755.09612857268
21,22,6.67860172032e-14
21,23,-8.66415621755e-13
21,24,-6.82492874129e-13
21,25,-1.97032395531e-12
21,26,-3.77028287596e-14
21,27,3.19564018823e-14
21,28,1.35784149429e-13
21,29,-8.16789632362e-13
21,30,3.57354611096e-13
21,31,2.09893463192e-13
21,32,-2.83078387997e-13
21,33,-2.95585778076e-12
21,34,3.63797880709e-12
21,35,-4.09272615798e-12
21,36,-3.63797880709e-12
21,37,-3.63797880709e-12
21,38,-4.09272615798e-12
21,39,-5.00222085975e-12
21,40,-4.54747350886e-12
21,41,-3.63797880709e-12
21,42,-3.63797880709e-12
21,43,-3.18323145621e-12
21,44,-4.09272615798e-12
21,45,0
21,46,-3.63797880709e-12
21,47,-3.18323145621e-12
21,48,-3.18323145621e-12
21,49,-5.00222085975e-12
21,50,-3.18323145621e-12
21,51,-4.09272615798e-12
21,52,-5.91171556152e-12
21,53,-137333.9386344714
21,54,-4.54747350886e-12
21,55,-2.27373675443e-12
21,56,-3.63797880709e-12
21,57,-1.36424205266e-12
21,58,-4.54747350886e-12
21,59,-3.63797880709e-12
21,60,-4.54747350886e-12
21,61,-1.36424205266e-12
21,62,-4.09272615798e-12
21,63,-4.09272615798e-12
21,64,-3.63797880709e-12
21,65,0
22,1,1.84236853392e-30
22,2,1.30781999066e-11
22,3,0
22,4,-3.55271367880e-15
22,5,-2.77205354666e-14
22,6,8.59078533967e-15
22,7,8.73143600350e-14
22,8,-1.32994286625e-14
22,9,1.52700346338e-14
22,10,-8.21258857518e-14
22,11,-2.12654203773e-14
22,12,-7.68549542263e-14
22,13,4.88020686678e-12
22,14,6.21565174011e-14
22,15,-7.44810474964e-14
22,16,2.20223555046e-13
22,17,3.65813433282e-14
22,18,5.99489560852e-13
22,19,-5.34237708655e-15
22,20,-9.13423906027e-14
22,21,6.67860172032e-14
22,22,2000.234661332366
22,23,1.48003467061e-13
22,24,-1.20055028878e-13
22,25,-1.67913487921e-13
22,26,4.13705908907e-13
22,27,-5.55152375400e-15
22,28,-7.80744427103e-14
22,29,1.57060710373e-13
22,30,1.39093003726e-12
22,31,2.52487615759e-13
22,32,-2.40150171776e-13
22,33,8.97166998829e-12
22,34,-1.31918867444e-11
22,35,1.31918867444e-11
22,36,1.31918867444e-11
22,37,1.32508872337e-11
22,38,1.31918867444e-11
22,39,1.28156129813e-11
22,40,1.31452553596e-11
22,41,1.31658915134e-11
22,42,1.31918867444e-11
22,43,1.32124906299e-11
22,44,1.36060589646e-11
22,45,0
22,46,1.31578785386e-11
22,47,1.33413872997e-11
22,48,1.29355990758e-11
22,49,1.31772947157e-11
22,50,1.24529222992e-11
22,51,1.32279973891e-11
22,52,1.34167951660e-11
22,53,1.30641590574e-11
22,54,-2952.825057978262
22,55,1.29360803371e-11
22,56,1.34234012204e-11
22,57,1.34712446690e-11
22,58,1.27939828123e-11
22,59,1.32879780218e-11
22,60,1.33895385627e-11
22,61,1.28470598687e-11
22,62,1.15014864936e-11
22,63,1.28508262312e-11
22,64,1.35616028921e-11
22,65,0
23,1,-8.08633315593e-16
23,2,1.81734983839e-12
23,3,0
23,4,2.61590326635e-14
23,5,-5.92946066707e-14
23,6,-5.13755101119e-14
23,7,-1.29326163046e-13
23,8,1.44965488371e-13
23,9,2.64607591825e-13
23,10,-4.98674217678e-14
23,11,7.54603770515e-14
23,12,-1.96095024794e-14
23,13,7.40085672211e-13
23,14,-3.72339163814e-14
23,15,5.48583302835e-14
23,16,6.62511523850e-13
23,17,4.15247603583e-12
23,18,6.90993579104e-14
23,19,-4.01813763357e-14
23,20,4.61634815084e-13
23,21,-8.66415621755e-13
23,22,1.48003467061e-13
23,23,14916.65182221981
23,24,1.29374439705e-12
23,25,3.98366517388e-12
23,26,-7.06632904429e-13
23,27,8.96712317667e-14
23,28,-5.80344720072e-13
23,29,-3.37106867798e-13
23,30,-9.89797108621e-14
23,31,2.86172009970e-13
23,32,1.82125955389e-12
23,33,1.28247020916e-12
23,34,-9.07855136613e-13
23,35,9.07855136613e-13
23,36,1.81734983839e-12
23,37,2.72684454016e-12
23,38,2.27209718927e-12
23,39,1.81734983839e-12
23,40,2.27209718927e-12
23,41,1.36260248750e-12
23,42,2.72684454016e-12
23,43,1.81734983839e-12
23,44,2.27209718927e-12
23,45,0
23,46,1.81734983839e-12
23,47,2.27209718927e-12
23,48,9.07855136613e-13
23,49,-6.35724621921e-12
23,50,1.81734983839e-12
23,51,2.27209718927e-12
23,52,1.36260248750e-12
23,53,4.74602192904e-12
23,54,1.81734983839e-12
23,55,-29941.97286211268
23,56,-4.56386916046e-13
23,57,-3.42231320630e-12
23,58,3.18159189105e-12
23,59,2.27209718927e-12
23,60,3.18159189105e-12
23,61,3.46466952480e-12
23,62,2.27209718927e-12
23,63,1.81734983839e-12
23,64,-1.63956515954e-15
23,65,0
24,1,2.55928303172e-30
24,2,1.09209571363e-11
24,3,0
24,4,4.00040913973e-14
24,5,-1.28431937924e-13
24,6,-7.27625648624e-14
24,7,-4.62280741837e-14
24,8,-9.00946773982e-13
24,9,2.80028639781e-13
24,10,-7.34774644550e-15
24,11,3.16271823519e-15
24,12,8.71694404634e-14
24,13,4.13660719417e-12
24,14,1.93695020516e-13
24,15,2.54812403272e-13
24,16,-8.92740883682e-13
24,17,-1.39135339492e-12
24,18,4.07392086731e-13
24,19,1.42108547152e-14
24,20,1.30440655812e-13
24,21,-6.82492874129e-13
24,22,-1.20055028878e-13
24,23,1.29374439705e-12
24,24,13104.05883255944
24,25,3.12090024030e-13
24,26,-9.70526575156e-13
24,27,-4.84237551291e-14
24,28,1.60050569338e-12
24,29,-3.33482692879e-13
24,30,-8.16921155410e-13
24,31,-5.01119633441e-13
24,32,-2.06089365339e-13
24,33,7.55191710025e-12
24,34,-1.09209571363e-11
24,35,1.09209571363e-11
24,36,1.09209571363e-11
24,37,1.13757044871e-11
24,38,1.13757044871e-11
24,39,1.05340435157e-11
24,40,1.27399465398e-11
24,41,1.00114624345e-11
24,42,1.13757044871e-11
24,43,1.13757044871e-11
24,44,1.09303625467e-11
24,45,0
24,46,1.04662097854e-11
24,47,1.00114624345e-11
24,48,1.22851991889e-11
24,49,1.42623378951e-11
24,50,1.04662097854e-11
24,51,1.13757044871e-11
24,52,1.00114624345e-11
24,53,1.25036380842e-11
24,54,1.13757044871e-11
24,55,7.86760310676e-12
24,56,-23060.78862212234
24,57,1.05259205018e-11
24,58,1.18304518380e-11
24,59,1.13757044871e-11
24,60,9.10196773271e-12
24,61,1.16151050512e-11
24,62,1.18304518380e-11
24,63,1.09209571363e-11
24,64,1.00114624345e-11
24,65,0
25,1,2.81858824262e-15
25,2,-1.19903301648e-11
25,3,0
25,4,2.00454187079e-13
25,5,6.67028098061e-14
25,6,2.02557479852e-14
25,7,2.81904167493e-13
25,8,-1.47330303676e-12
25,9,-6.64715171250e-13
25,10,4.01290791026e-13
25,11,-1.30362540173e-13
25,12,3.33514049031e-13
25,13,-4.04445124295e-12
25,14,2.70961794498e-12
25,15,8.04206949740e-13
25,16,3.21341731274e-13
25,17,-1.72095950692e-11
25,18,-1.78503031494e-13
25,19,-5.92139357955e-13
25,20,-3.45686366787e-13
25,21,-1.97032395531e-12
25,22,-1.67913487921e-13
25,23,3.98366517388e-12
25,24,3.12090024030e-13
25,25,40427.35639642934
25,26,5.51454644306e-13
25,27,-2.02938353469e-13
25,28,-7.40936323380e-12
25,29,-2.37257788860e-13
25,30,5.05091013078e-12
25,31,-1.92062639244e-12
25,32,3.31122216557e-12
25,33,-8.13718322924e-12
25,34,1.10808354630e-11
25,35,-1.19903301648e-11
25,36,-1.01713407613e-11
25,37,-9.26184605950e-12
25,38,-1.28998248666e-11
25,39,-1.10808354630e-11
25,40,-9.26184605950e-12
25,41,-1.10808354630e-11
25,42,-1.10808354630e-11
25,43,-9.26184605950e-12
25,44,-1.19903301648e-11
25,45,0
25,46,-1.56283089719e-11
25,47,-1.38093195684e-11
25,48,-1.19903301648e-11
25,49,2.36903818390e-11
25,50,-1.10808354630e-11
25,51,-8.35235135772e-12
25,52,-9.26184605950e-12
25,53,-4.85999848085e-12
25,54,-1.10808354630e-11
25,55,-1.92662877790e-11
25,56,-1.10808354630e-11
25,57,-51993.77596079102
25,58,-1.19903301648e-11
25,59,-1.10808354630e-11
25,60,-1.66899041766e-13
25,61,-9.06004544210e-12
25,62,-1.56283089719e-11
25,63,-6.53336195418e-12
25,64,-1.47188142701e-11
25,65,0
26,1,-1.08253246254e-15
26,2,-4.19057926810e-11
26,3,0
26,4,-4.34195636711e-14
26,5,-4.40349120733e-14
26,6,-3.76332793987e-14
26,7,1.21447694993e-13
26,8,3.71152241616e-13
26,9,-1.72648616420e-13
26,10,7.57762707292e-14
26,11,6.30350257009e-14
26,12,-1.12919912768e-13
26,13,-1.55995497752e-11
26,14,1.86554736085e-13
26,15,-9.36774225119e-15
26,16,-5.02638221571e-13
26,17,4.66504342938e-13
26,18,9.42083833169e-13
26,19,9.88251984353e-16
26,20,-2.14396618783e-13
26,21,-3.77028287596e-14
26,22,4.13705908907e-13
26,23,-7.06632904429e-13
26,24,-9.70526575156e-13
26,25,5.51454644306e-13
26,26,2864.908245343902
26,27,-1.80064584330e-13
26,28,-8.54055536001e-14
26,29,-5.12332078253e-13
26,30,3.52697070957e-12
26,31,2.92641664747e-13
26,32,2.57123517873e-13
26,33,-2.84172517882e-11
26,34,4.18489492622e-11
26,35,-4.18489492622e-11
26,36,-4.16784190056e-11
26,37,-4.17964199844e-11
26,38,-4.18489492622e-11
26,39,-4.20820341575e-11
26,40,-4.25286894991e-11
26,41,-4.16264285436e-11
26,42,-4.17921058433e-11
26,43,-4.22087951518e-11
26,44,-4.15462081170e-11
26,45,0
26,46,-4.19590748450e-11
26,47,-4.15244370324e-11
26,48,-4.08226197978e-11
26,49,-4.25507551197e-11
26,50,-4.30995044771e-11
26,51,-4.17041346450e-11
26,52,-4.10842891448e-11
26,53,-4.15373949103e-11
26,54,-4.23752704219e-11
26,55,-4.01070966254e-11
26,56,-4.00747797580e-11
26,57,-4.22989249860e-11
26,58,-3488.94572309079
26,59,-4.10404018646e-11
26,60,-4.16227778976e-11
26,61,-4.02535671715e-11
26,62,-4.60799034817e-11
26,63,-4.20194795187e-11
26,64,-4.22797807196e-11
26,65,0
27,1,-4.37885493798e-16
27,2,9.53941562391e-13
27,3,0
27,4,-3.77146287550e-16
27,5,-4.11413612777e-14
27,6,5.21969591985e-15
27,7,-1.49331683743e-14
27,8,-9.80655753643e-15
27,9,2.84217094304e-14
27,10,-1.94909027409e-14
27,11,-1.04888837183e-15
27,12,3.34554651272e-15
27,13,3.11899251461e-13
27,14,8.45061142140e-14
27,15,-8.40769346250e-15
27,16,-9.41580857482e-14
27,17,3.96313693320e-13
27,18,9.58252243426e-14
27,19,-1.22875770199e-14
27,20,1.05078071689e-13
27,21,3.19564018823e-14
27,22,-5.55152375400e-15
27,23,8.96712317667e-14
27,24,-4.84237551291e-14
27,25,-2.02938353469e-13
27,26,-1.80064584330e-13
27,27,1104.095425746029
27,28,-1.70510195824e-13
27,29,-1.40873032975e-14
27,30,-1.25362830986e-13
27,31,1.65944366522e-14
27,32,1.23341434689e-13
27,33,6.54433467195e-13
27,34,-9.53941562391e-13
27,35,9.53941562391e-13
27,36,9.53941562391e-13
27,37,9.54157269445e-13
27,38,8.97098143530e-13
27,39,9.40790609712e-13
27,40,9.30115035422e-13
27,41,8.40254724669e-13
27,42,8.97098143530e-13
27,43,9.21782787181e-13
27,44,8.93618909620e-13
27,45,0
27,46,6.90823760009e-13
27,47,9.04966593814e-13
27,48,1.04618904713e-12
27,49,6.16691221692e-14
27,50,8.40254724669e-13
27,51,9.33266024932e-13
27,52,7.35860054271e-13
27,53,8.02110965160e-13
27,54,9.53941562391e-13
27,55,6.04763710057e-13
27,56,8.79998343893e-13
27,57,1.11831031438e-12
27,58,1.18131523783e-12
27,59,-1830.58996735045
27,60,1.14088455449e-12
27,61,9.62787738446e-13
27,62,1.10729391508e-12
27,63,8.40254724669e-13
27,64,7.83411305809e-13
27,65,0
28,1,-6.67532716542e-30
28,2,-1.84001199200e-11
28,3,0
28,4,-3.81885375536e-14
28,5,6.39338006496e-14
28,6,5.77221938000e-14
28,7,-2.20653492302e-13
28,8,-1.64611707210e-12
28,9,9.23555100800e-14
28,10,-7.63871054864e-14
28,11,-8.88203495648e-14
28,12,-1.64147882111e-13
28,13,-7.00718911279e-12
28,14,6.39458371046e-13
28,15,3.97783567475e-13
28,16,9.09494701773e-13
28,17,-3.08088472979e-12
28,18,-1.41807635776e-14
28,19,2.84217094304e-14
28,20,8.10108992179e-13
28,21,1.35784149429e-13
28,22,-7.80744427103e-14
28,23,-5.80344720072e-13
28,24,1.60050569338e-12
28,25,-7.40936323380e-12
28,26,-8.54055536001e-14
28,27,-1.70510195824e-13
28,28,10285.60387940282
28,29,8.97304295226e-13
28,30,-1.50621017450e-12
28,31,-3.16133842733e-13
28,32,1.00136875365e-12
28,33,-1.25889019672e-11
28,34,1.84001199200e-11
28,35,-1.84001199200e-11
28,36,-1.79453725691e-11
28,37,-1.84001199200e-11
28,38,-1.88548672709e-11
28,39,-1.76975834351e-11
28,40,-1.46014854395e-11
28,41,-1.88548672709e-11
28,42,-1.84001199200e-11
28,43,-1.74906252182e-11
28,44,-1.78156086231e-11
28,45,0
28,46,-1.88548672709e-11
28,47,-1.97643619726e-11
28,48,-1.97643619726e-11
28,49,-1.14730296861e-11
28,50,-1.93096146218e-11
28,51,-1.84001199200e-11
28,52,-1.97643619726e-11
28,53,-1.88550579458e-11
28,54,-1.84001199200e-11
28,55,-1.73281020774e-11
28,56,-2.06145368416e-11
28,57,-8.35610450299e-12
28,58,-1.84001199200e-11
28,59,-1.79453725691e-11
28,60,-14334.55447001331
28,61,-2.09403495773e-11
28,62,-1.65811305164e-11
28,63,-1.79453725691e-11
28,64,-1.93096146218e-11
28,65,0
29,1,-1.32650129397e-15
29,2,-1.75743434491e-11
29,3,0
29,4,1.21942641567e-16
29,5,9.90229611415e-14
29,6,2.87051697433e-14
29,7,1.97682268328e-15
29,8,7.88888984660e-13
29,9,3.96668417849e-13
29,10,2.94368255927e-14
29,11,1.55784012390e-13
29,12,1.69541845241e-13
29,13,-6.02082646192e-12
29,14,-1.07656551866e-12
29,15,-4.54582615663e-13
29,16,1.14675249063e-13
29,17,-1.99232992565e-12
29,18,5.63372442408e-13
29,19,7.09307221583e-14
29,20,9.66173385410e-13
29,21,-8.16789632362e-13
29,22,1.57060710373e-13
29,23,-3.37106867798e-13
29,24,-3.33482692879e-13
29,25,-2.37257788860e-13
29,26,-5.12332078253e-13
29,27,-1.40873032975e-14
29,28,8.97304295226e-13
29,29,48939.25976670733
29,30,1.64384656070e-12
29,31,1.56278218061e-13
29,32,3.33894530938e-13
29,33,-1.20225417963e-11
29,34,1.75743434491e-11
29,35,-1.75743434491e-11
29,36,-1.75743434491e-11
29,37,-1.75743434491e-11
29,38,-1.89385855018e-11
29,39,-1.66648487473e-11
29,40,-1.84838381509e-11
29,41,-1.93933328527e-11
29,42,-1.80290908000e-11
29,43,-1.80290908000e-11
29,44,-1.89385855018e-11
29,45,0
29,46,-1.62101013964e-11
29,47,-1.75743434491e-11
29,48,-1.80290908000e-11
29,49,-1.34816172911e-11
29,50,-1.75743434491e-11
29,51,-1.80290908000e-11
29,52,-1.89385855018e-11
29,53,-1.55009853549e-11
29,54,-1.80290908000e-11
29,55,-1.75743434491e-11
29,56,-1.71195960982e-11
29,57,-1.71195960982e-11
29,58,-1.62101013964e-11
29,59,-1.75743434491e-11
29,60,-1.93933328527e-11
29,61,-130692.1464362745
29,62,-2.03028275544e-11
29,63,-1.89385855018e-11
29,64,-1.84838381509e-11
29,65,0
30,1,-4.03050310454e-30
30,2,7.26069706431e-13
30,3,0
30,4,4.55515624618e-14
30,5,1.00236393597e-13
30,6,4.01141341420e-14
30,7,1.56554820334e-14
30,8,-3.72303037879e-14
30,9,2.42895435828e-14
30,10,5.26405583725e-14
30,11,-2.84217094304e-14
30,12,2.92140630458e-30
30,13,2.73002568085e-13
30,14,-9.02916579771e-13
30,15,2.43000868702e-13
30,16,-3.26879453809e-13
30,17,1.75509413070e-13
30,18,2.20701679292e-13
30,19,-1.93930043775e-14
30,20,-3.06625449034e-13
30,21,3.57354611096e-13
30,22,1.39093003726e-12
30,23,-9.89797108621e-14
30,24,-8.16921155410e-13
30,25,5.05091013078e-12
30,26,3.52697070957e-12
30,27,-1.25362830986e-13
30,28,-1.50621017450e-12
30,29,1.64384656070e-12
30,30,3639.272066044943
30,31,3.10970804697e-13
30,32,-2.71540301617e-12
30,33,7.02683031502e-13
30,34,-7.26069706431e-13
30,35,7.26069706431e-13
30,36,8.39756544153e-13
30,37,6.49703262474e-13
30,38,8.39756544153e-13
30,39,7.52371611789e-13
30,40,7.73722760369e-13
30,41,1.03151965798e-12
30,42,6.12382868709e-13
30,43,9.53443381874e-13
30,44,9.53443381874e-13
30,45,0
30,46,2.24851174227e-12
30,47,1.76900952137e-13
30,48,1.50260157509e-12
30,49,4.61705106611e-13
30,50,4.98696030988e-13
30,51,1.04645468214e-12
30,52,1.37102206347e-12
30,53,-2.47112505453e-13
30,54,-1.43398021028e-12
30,55,1.30667990379e-12
30,56,2.46370091238e-12
30,57,-5.96705129540e-12
30,58,-3.36665645155e-12
30,59,1.29450389504e-12
30,60,3.05785219064e-12
30,61,-3.62112246577e-12
30,62,-4336.383995044283
30,63,4.98696030988e-13
30,64,4.36404851352e-12
30,65,0
31,1,-9.84701000935e-16
31,2,5.10596105711e-12
31,3,0
31,4,1.19445008198e-15
31,5,-3.51765498061e-14
31,6,-2.60328092665e-14
31,7,-2.17362935192e-14
31,8,3.18540045682e-13
31,9,-5.32147045158e-14
31,10,1.28326604377e-13
31,11,-5.76888604508e-15
31,12,-2.07167166080e-15
31,13,1.89008015721e-12
31,14,-1.66988190889e-13
31,15,2.47090642995e-13
31,16,-3.02241372097e-14
31,17,1.29107936600e-12
31,18,3.03083203079e-13
31,19,2.64183180229e-14
31,20,-1.47299369816e-13
31,21,2.09893463192e-13
31,22,2.52487615759e-13
31,23,2.86172009970e-13
31,24,-5.01119633441e-13
31,25,-1.92062639244e-12
31,26,2.92641664747e-13
31,27,1.65944366522e-14
31,28,-3.16133842733e-13
31,29,1.56278218061e-13
31,30,3.10970804697e-13
31,31,2270.565919171717
31,32,1.78923956112e-13
31,33,3.51184610729e-12
31,34,-5.10596105711e-12
31,35,5.10596105711e-12
31,36,5.21964789483e-12
31,37,5.33441326782e-12
31,38,5.21964789483e-12
31,39,5.31784791167e-12
31,40,4.45038945631e-12
31,41,5.23335820056e-12
31,42,4.99227421938e-12
31,43,5.21330488776e-12
31,44,5.29854239345e-12
31,45,0
31,46,5.46224504569e-12
31,47,4.66783274022e-12
31,48,5.24541396301e-12
31,49,2.63403468447e-12
31,50,4.82174396280e-12
31,51,5.18345139512e-12
31,52,5.39126856633e-12
31,53,4.57886867156e-12
31,54,4.62885762332e-12
31,55,4.47053677567e-12
31,56,6.15592721677e-12
31,57,7.66903670315e-12
31,58,4.82623640622e-12
31,59,5.14540873788e-12
31,60,5.62921130468e-12
31,61,4.72405620601e-12
31,62,4.80304899971e-12
31,63,-2736.553592844899
31,64,5.04104170701e-12
31,65,0
32,1,2.93419227835e-15
32,2,-6.61976190760e-11
32,3,0
32,4,6.58082113703e-15
32,5,-4.91208397007e-14
32,6,-2.92086187613e-14
32,7,-4.89081337081e-13
32,8,4.14044417140e-13
32,9,-2.05810497027e-13
32,10,9.10822834773e-14
32,11,-1.12367813641e-13
32,12,-3.44693649242e-14
32,13,-2.46434227575e-11
32,14,-1.43035382039e-13
32,15,1.12817126732e-13
32,16,-7.42717894565e-14
32,17,-3.17541727189e-12
